case_id	object_group	task	role	frame	raw_frame	hand	raw_active	filled	raw_local_x	raw_local_y	raw_local_z	old_wrist5_local_x	old_wrist5_local_y	old_wrist5_local_z	support_patch_local_x	support_patch_local_y	support_patch_local_z	reward_target_local_x	reward_target_local_y	reward_target_local_z	handbox_closest_local_x	handbox_closest_local_y	handbox_closest_local_z	old_wrist5_to_raw_m	support_patch_to_raw_m	reward_delta_m	handbox_gap_to_patch_m	old_wrist5_face	support_patch_face	reward_target_face	old_wrist5_support	support_patch_support	reward_target_support	old_wrist5_inside	support_patch_inside	reward_target_inside
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	18	34	left	True	False	0.07213744132921897	-0.131777	-0.16099273999449365	0.20490304807145462	0.1141059128625904	-0.20700927017692858	0.07213744132921897	0.131777	-0.16099273999449365	0.20490304807145462	0.1141059128625904	-0.20700927017692858	0.13247298042418237	0.1314103970304131	-0.1644335191790698	0.28320069601160436	0.263554	0.0	0.060434680747185054	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	19	35	left	True	False	0.0753753470096666	-0.131777	-0.15611715912534385	0.20063964252143035	0.11477249761591657	-0.20247925760546148	0.0753753470096666	0.131777	-0.15611715912534385	0.20063964252143035	0.11477249761591657	-0.20247925760546148	0.13266300355491228	0.13449578609463206	-0.15401872839729552	0.280405496879429	0.263554	0.0	0.0573905114264964	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	20	36	left	True	False	0.07536953906226977	-0.131777	-0.1553683225638064	0.19885948143789486	0.11690028422645841	-0.2045668385227036	0.07536953906226977	0.131777	-0.1553683225638064	0.19885948143789486	0.11690028422645841	-0.2045668385227036	0.1311084769991144	0.13517528795384987	-0.15523044140014639	0.2819763315080538	0.263554	0.0	0.0558426053704516	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	21	37	left	True	False	0.07042720451328273	-0.131777	-0.16281837135082075	0.196625119137606	0.11328427440596298	-0.20871802052980257	0.07042720451328273	0.131777	-0.16281837135082075	0.196625119137606	0.11328427440596298	-0.20871802052980257	0.1300884212254537	0.1332402494470387	-0.1583902813014063	0.2794418001369091	0.263554	0.0	0.05984321064253329	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	22	38	left	True	False	0.06526834675969637	-0.131777	-0.16420333926550723	0.1967893861910065	0.10746151506097261	-0.20942334111805108	0.06526834675969637	0.131777	-0.16420333926550723	0.1967893861910065	0.10746151506097261	-0.20942334111805108	0.1307522573605041	0.13048878665770236	-0.15975346268686738	0.2767267595828338	0.263554	0.0	0.06564756996839244	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	23	39	left	True	False	0.06757492130073657	-0.131777	-0.16132431521429644	0.19584781353553402	0.10800909801302322	-0.20734751517485556	0.06757492130073657	0.131777	-0.16132431521429644	0.19584781353553402	0.10800909801302322	-0.20734751517485556	0.13003462334404053	0.1328487936531617	-0.15825710916657204	0.27580689370862493	0.263554	0.0	0.06254415139653319	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	24	40	left	True	False	0.06786911163897931	-0.131777	-0.15877413586078443	0.19691786858286794	0.10770356946127255	-0.20124895752503458	0.06786911163897931	0.131777	-0.15877413586078443	0.19691786858286794	0.10770356946127255	-0.20124895752503458	0.13042225633246748	0.1342688944123381	-0.15401685502659432	0.27533367991160845	0.263554	0.0	0.06278325548856209	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	25	41	left	True	False	0.068848146275294	-0.131777	-0.15670037305491058	0.195490333297455	0.10674421341574061	-0.19971419853682956	0.068848146275294	0.131777	-0.15670037305491058	0.195490333297455	0.10674421341574061	-0.19971419853682956	0.12805585460020594	0.1333467683393513	-0.15385408951928548	0.273460786888472	0.263554	0.0	0.05929686524338574	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	26	42	left	True	False	0.06492992023695349	-0.131777	-0.15061027017373046	0.19651833136671945	0.09769807691485546	-0.1957682247793243	0.06492992023695349	0.131777	-0.15061027017373046	0.19651833136671945	0.09769807691485546	-0.1957682247793243	0.12944486797327223	0.12741002794991518	-0.15130919961195674	0.26835342690730823	0.263554	0.0	0.06466635468824403	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	27	43	left	True	False	0.06312542186908622	-0.131777	-0.1531318969527474	0.19713708322650997	0.09777926453596791	-0.1959597424105139	0.06312542186908622	0.131777	-0.1531318969527474	0.19713708322650997	0.09777926453596791	-0.1959597424105139	0.12990771188189423	0.12681775257496095	-0.15129171933190055	0.26923860851304077	0.263554	0.0	0.06699145205213736	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	28	44	left	True	False	0.0660622807486598	-0.131777	-0.15340429486571125	0.19678607526830721	0.09677726288127289	-0.19836528890711233	0.0660622807486598	0.131777	-0.15340429486571125	0.19678607526830721	0.09677726288127289	-0.19836528890711233	0.1286805696817056	0.1237175388018128	-0.15370976196079733	0.2671090648405776	0.263554	0.0	0.06313555522725424	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	29	45	left	True	False	0.06431633905973748	-0.131777	-0.15685616208417202	0.19530776203271236	0.09674066101030218	-0.20293505188769803	0.06431633905973748	0.131777	-0.15685616208417202	0.19530776203271236	0.09674066101030218	-0.20293505188769803	0.12609186817943388	0.12138073865419981	-0.1586599905491872	0.26739921161370256	0.263554	0.0	0.06267018465841502	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	30	46	left	True	False	0.06580506323497365	-0.131777	-0.15229633780356877	0.19610441930297948	0.10253755405515251	-0.19464989799642407	0.06580506323497365	0.131777	-0.15229633780356877	0.19610441930297948	0.10253755405515251	-0.19464989799642407	0.12589282398940263	0.12628512971616343	-0.15146843231400925	0.27143149503108843	0.263554	0.0	0.060343889990583356	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	31	47	left	True	False	0.05726013741651747	-0.131777	-0.16193043234944676	0.19440239540207768	0.09337264615717526	-0.21288826488165696	0.05726013741651747	0.131777	-0.16193043234944676	0.19440239540207768	0.09337264615717526	-0.21288826488165696	0.12488170804275725	0.11640102857371493	-0.16822483378753125	0.26850896220882453	0.263554	0.0	0.06963272794257905	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	32	48	left	True	False	0.06015757501227633	-0.131777	-0.16307949131812868	0.19186829323501395	0.10184222653799352	-0.20627099025097215	0.06015757501227633	0.131777	-0.16307949131812868	0.19186829323501395	0.10184222653799352	-0.20627099025097215	0.12286442240131787	0.12522699153810085	-0.16099546683499338	0.2716452868779901	0.263554	0.0	0.06308244191825331	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	33	49	left	True	False	0.0631291123143068	-0.131777	-0.1624130329410865	0.19155805791283295	0.1017841012343421	-0.20810778744757377	0.0631291123143068	0.131777	-0.1624130329410865	0.19155805791283295	0.1017841012343421	-0.20810778744757377	0.12387128216283265	0.1281979010298677	-0.1625110110958888	0.2704307539218791	0.263554	0.0	0.06084760264023541	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	34	50	left	True	False	0.056543265479649725	-0.131777	-0.1608845777303982	0.19166250662647036	0.09579703651098684	-0.21535807732763554	0.056543265479649725	0.131777	-0.1608845777303982	0.19166250662647036	0.09579703651098684	-0.21535807732763554	0.1248478262178342	0.12280375023293874	-0.16883184450606642	0.2702119789727444	0.263554	0.0	0.06934833291595435	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	35	51	left	True	False	0.06417112532548794	-0.131777	-0.15968535497983158	0.19064873590431827	0.10520857645254816	-0.21059635692758233	0.06417112532548794	0.131777	-0.15968535497983158	0.19064873590431827	0.10520857645254816	-0.21059635692758233	0.12592931133757274	0.13392222375930657	-0.16216932948600873	0.27340570503118744	0.263554	0.0	0.061845336556834246	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	36	52	left	True	False	0.06767654653186143	-0.131777	-0.15955328252534853	0.19065140522091267	0.10923318848949289	-0.2121639360845521	0.06767654653186143	0.131777	-0.15955328252534853	0.19065140522091267	0.10923318848949289	-0.2121639360845521	0.12711635618094996	0.13947328945767098	-0.1631018500948753	0.27563854536922	0.263554	0.0	0.06004095414241543	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	37	53	left	True	False	0.0654042184276366	-0.131777	-0.1663619101305518	0.1876352245052636	0.1056209510784972	-0.2265454729317525	0.0654042184276366	0.131777	-0.1663619101305518	0.1876352245052636	0.1056209510784972	-0.2265454729317525	0.125663509774267	0.13627965615089319	-0.17577338590237845	0.2737156686316359	0.263554	0.0	0.06115580088769127	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	38	54	left	True	False	0.06844897417135798	-0.131777	-0.1642283088419588	0.18862529220197458	0.10949124397297963	-0.22240376969441067	0.06844897417135798	0.131777	-0.1642283088419588	0.18862529220197458	0.10949124397297963	-0.22240376969441067	0.12876608687559402	0.1390466473827327	-0.16853719274993184	0.2757482496963422	0.263554	0.0	0.06090622577846351	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	39	55	left	True	False	0.06945369594931103	-0.131777	-0.16545702583743638	0.18829781412094193	0.11535295188305336	-0.2158819113490816	0.06945369594931103	0.131777	-0.16545702583743638	0.18829781412094193	0.11535295188305336	-0.2158819113490816	0.13011927570373724	0.14221299152218211	-0.16349746501546306	0.278818590880478	0.263554	0.0	0.06158784266888001	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	40	56	left	True	False	0.07055325359282259	-0.131777	-0.16705213177738867	0.17874732472901103	0.12037135180332555	-0.22396885440809927	0.07055325359282259	0.131777	-0.16705213177738867	0.17874732472901103	0.12037135180332555	-0.22396885440809927	0.12338880097533168	0.14569080583267438	-0.17024029332709836	0.280221807968576	0.263554	0.0	0.054729822163293876	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	41	57	left	True	False	0.07308104753052871	-0.131777	-0.16747821648344471	0.1754530997103174	0.12412020330982393	-0.22122340929446016	0.07308104753052871	0.131777	-0.16747821648344471	0.1754530997103174	0.12412020330982393	-0.22122340929446016	0.1226092316122327	0.14434360985141104	-0.17204622944930992	0.28080591425321505	0.263554	0.0	0.05130133959308518	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	42	58	left	True	False	0.07222468986132993	-0.131777	-0.17031086652370295	0.17612177363952625	0.12208205664471493	-0.22635590972685124	0.07222468986132993	0.131777	-0.17031086652370295	0.17612177363952625	0.12208205664471493	-0.22635590972685124	0.1239894211219381	0.14421672580753728	-0.17553035397996333	0.27996441117720816	0.263554	0.0	0.05349371205997722	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	43	59	left	True	False	0.07387702702754233	-0.131777	-0.1673882357088837	0.17431495326924953	0.12805010744390957	-0.22090845501086095	0.07387702702754233	0.131777	-0.1673882357088837	0.17431495326924953	0.12805010744390957	-0.22090845501086095	0.12489101567078494	0.1456565407021928	-0.17676250364129253	0.28365880325583986	0.263554	0.0	0.05369306832976954	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	44	60	left	True	False	0.07208488973172487	-0.131777	-0.16710231908001466	0.17412772226262033	0.12312815649304878	-0.2219273347567373	0.07208488973172487	0.131777	-0.16710231908001466	0.17412772226262033	0.12312815649304878	-0.2219273347567373	0.12684681345269944	0.14078740201768744	-0.17748257085848243	0.27999135847669826	0.263554	0.0	0.05646065232643496	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	45	61	left	True	False	0.07208702497204475	-0.131777	-0.16572940242113454	0.174041040859553	0.12338459288320547	-0.22159745589755497	0.07208702497204475	0.131777	-0.16572940242113454	0.174041040859553	0.12338459288320547	-0.22159745589755497	0.1274209388898798	0.14118848555175395	-0.17774370400837938	0.28039846511264854	0.263554	0.0	0.057400013348313135	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	46	62	left	True	False	0.07360364672582213	-0.131777	-0.16632741946048374	0.17358897892226952	0.12180099747255231	-0.22369813748199113	0.07360364672582213	0.131777	-0.16632741946048374	0.17358897892226952	0.12180099747255231	-0.22369813748199113	0.12758189325139457	0.14109059576583857	-0.1790561620429018	0.2785502948175195	0.263554	0.0	0.0562353541092646	-z	+y	-z	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	47	63	left	True	False	0.07368407103913333	-0.131777	-0.1596954641240523	0.17455080905903272	0.12336899148107003	-0.21917328451313406	0.07368407103913333	0.131777	-0.1596954641240523	0.17455080905903272	0.12336899148107003	-0.21917328451313406	0.12765558706597363	0.14531005902116215	-0.17332574432387568	0.2807333021318795	0.263554	0.0	0.0572874573273368	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	48	64	left	True	False	0.07557605703107337	-0.131777	-0.16340374328972285	0.17460394137081567	0.13268137710452435	-0.2164911193322785	0.07557605703107337	0.131777	-0.16340374328972285	0.17460394137081567	0.13268137710452435	-0.2164911193322785	0.12739204704200593	0.1465739086135075	-0.17745315155998226	0.28733782311531475	0.263554	0.0	0.05568869901581459	+y	+y	+y	True	True	True	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	49	65	left	True	False	0.07448055546768692	-0.131777	-0.16469264231081657	0.1747655558983946	0.1346103841977373	-0.21314668902413286	0.07448055546768692	0.131777	-0.16469264231081657	0.1747655558983946	0.1346103841977373	-0.21314668902413286	0.12687183786706052	0.144406976204294	-0.17544758752573816	0.2887336392144085	0.263554	0.0	0.05495481432002033	+y	+y	+y	True	True	True	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	50	66	left	True	False	0.07659077867138733	-0.131777	-0.16612472898042852	0.17370410653250234	0.14385490688159858	-0.20580845368585327	0.07659077867138733	0.131777	-0.16612472898042852	0.17370410653250234	0.14385490688159858	-0.20580845368585327	0.12409063003624264	0.1470772056782157	-0.173372344340724	0.2949215905049045	0.263554	0.0	0.050426779610538694	+y	+y	+y	True	True	True	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	51	67	left	True	False	0.07952846685825886	-0.131777	-0.16768128307419317	0.1719983129766428	0.15199022645116253	-0.20345589499769734	0.07952846685825886	0.131777	-0.16768128307419317	0.1719983129766428	0.15199022645116253	-0.20345589499769734	0.12241201285061498	0.14872405716531648	-0.1717223672379052	0.3005899767244748	0.263554	0.0	0.046287488856722736	+y	+y	+y	True	True	True	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	52	68	left	True	False	0.0845607852351704	-0.131777	-0.16535483104039952	0.17396677964106702	0.15170653892905903	-0.19874022654785067	0.0845607852351704	0.131777	-0.16535483104039952	0.17396677964106702	0.15170653892905903	-0.19874022654785067	0.12387954456605024	0.1462908980170488	-0.16675763965769075	0.29911692247788235	0.263554	0.0	0.04193549740954184	+y	+y	+y	True	True	True	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	53	69	left	True	False	0.08674500206388559	-0.131777	-0.1699261667522657	0.17410744081279414	0.1513965620843383	-0.20472718907811174	0.08674500206388559	0.131777	-0.1699261667522657	0.17410744081279414	0.1513965620843383	-0.20472718907811174	0.12303092855876521	0.14521622126445408	-0.16977448101269943	0.2983799140736746	0.263554	0.0	0.038695014386227446	+y	+y	+y	True	True	True	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	54	70	left	True	False	0.08475269156556064	-0.131777	-0.16941716812446986	0.1757350124471939	0.15114984858860897	-0.20241010470930612	0.08475269156556064	0.131777	-0.16941716812446986	0.1757350124471939	0.15114984858860897	-0.20241010470930612	0.12273448359678538	0.14500170990239442	-0.1670487718402509	0.29902160161062136	0.263554	0.0	0.04028794830795926	+y	+y	+y	True	True	True	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	55	71	left	True	False	0.08354136163103489	-0.131777	-0.1710845300913008	0.1759332847189833	0.14837284784618046	-0.20478830184284483	0.08354136163103489	0.131777	-0.1710845300913008	0.1759332847189833	0.14837284784618046	-0.20478830184284483	0.12044853665568005	0.14459448870758215	-0.1674000280416171	0.29691101180388646	0.263554	0.0	0.039242873753369684	+y	+y	+y	True	True	True	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	56	72	left	True	False	0.07988434980164283	-0.131777	-0.17066425025092	0.17583441259057295	0.14317271631907894	-0.2069984643406969	0.07988434980164283	0.131777	-0.17066425025092	0.17583441259057295	0.14317271631907894	-0.2069984643406969	0.11893510869827263	0.13977557459661535	-0.16601249852995265	0.2934687993069508	0.263554	0.0	0.04013200418685634	+y	+y	+y	True	True	True	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	57	73	left	True	False	0.0790395390882581	-0.131777	-0.17165129531797807	0.17663352289144996	0.13873423265803447	-0.20968303737150779	0.0790395390882581	0.131777	-0.17165129531797807	0.17663352289144996	0.13873423265803447	-0.20968303737150779	0.11852577905883925	0.13708734217037238	-0.16633256554107287	0.2900815852003935	0.263554	0.0	0.04019517094652657	+y	+y	+y	True	True	True	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	58	74	left	True	False	0.07845562944393458	-0.131777	-0.16860274992499028	0.1780145797121348	0.13415423752920025	-0.21494966050877826	0.07845562944393458	0.131777	-0.16860274992499028	0.1780145797121348	0.13415423752920025	-0.21494966050877826	0.11829332207468657	0.13637348065605337	-0.163143569501835	0.2877141703027147	0.263554	0.0	0.04047186725932355	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	59	75	left	True	False	0.07357128338289358	-0.131777	-0.17297990887686618	0.17718384156742462	0.1264590222497486	-0.22547434109290726	0.07357128338289358	0.131777	-0.17297990887686618	0.17718384156742462	0.1264590222497486	-0.22547434109290726	0.11936060083892423	0.1320735164828186	-0.16830723009016102	0.2831555593920063	0.263554	0.0	0.04602807232719464	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	60	76	left	True	False	0.07087816114179911	-0.131777	-0.16865648549629206	0.18025733597222038	0.11743787892436663	-0.22548582202984802	0.07087816114179911	0.131777	-0.16865648549629206	0.18025733597222038	0.11743787892436663	-0.22548582202984802	0.12248853540259282	0.1310726252240486	-0.1636350723114737	0.2780313530066614	0.263554	0.0	0.051858861012722426	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	61	77	left	True	False	0.06830368771591115	-0.131777	-0.1679488468762639	0.1858043362595452	0.11291265911732307	-0.22511151481636535	0.06830368771591115	0.131777	-0.1679488468762639	0.1858043362595452	0.11291265911732307	-0.22511151481636535	0.1273693483514129	0.13425084084371053	-0.1660497790348749	0.2773932268335993	0.263554	0.0	0.059147938370618366	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	62	78	left	True	False	0.06559565555844138	-0.131777	-0.16404731700652125	0.19147558518213312	0.10287324059284703	-0.2172724850536024	0.06559565555844138	0.131777	-0.16404731700652125	0.19147558518213312	0.10287324059284703	-0.2172724850536024	0.13264958675208	0.13052753004767773	-0.16129930729683806	0.27155001492540304	0.263554	0.0	0.0671218475687871	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	63	79	left	True	False	0.06371802156703119	-0.131777	-0.16236341250957242	0.1947192137278667	0.1014966111620301	-0.21724884206955938	0.06371802156703119	0.131777	-0.16236341250957242	0.1947192137278667	0.1014966111620301	-0.21724884206955938	0.1347694049182612	0.1317572677587541	-0.16387686879929886	0.2731122487002706	0.263554	0.0	0.07106750323056032	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	64	80	left	True	False	0.06736468507778051	-0.131777	-0.15916392403903942	0.19982395061251934	0.10305666472456267	-0.2141579918494839	0.06736468507778051	0.131777	-0.15916392403903942	0.19982395061251934	0.10305666472456267	-0.2141579918494839	0.13711029866547253	0.13539661090716026	-0.16537910107585257	0.2751665942811927	0.263554	0.0	0.07011548062619133	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	65	81	left	True	False	0.06589140758621732	-0.131777	-0.15792576882842993	0.2027522782158931	0.10129321329780097	-0.21055527960495715	0.06589140758621732	0.131777	-0.15792576882842993	0.2027522782158931	0.10129321329780097	-0.21055527960495715	0.13713980343681245	0.13367102614799692	-0.1657787809350444	0.27535883432490754	0.263554	0.0	0.07170488857448305	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	66	82	left	True	False	0.06648352137432036	-0.131777	-0.15781529654700405	0.20208716112066194	0.1032204983245555	-0.2096514828432704	0.06648352137432036	0.131777	-0.15781529654700405	0.20208716112066194	0.1032204983245555	-0.2096514828432704	0.13471804552123237	0.1343278075655019	-0.16661670597765468	0.27622302862179376	0.263554	0.0	0.06884708935574319	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	67	83	left	True	False	0.0660742512884913	-0.131777	-0.1582652487136806	0.1999081522289462	0.10763790387083881	-0.2079718889234774	0.0660742512884913	0.131777	-0.1582652487136806	0.1999081522289462	0.10763790387083881	-0.2079718889234774	0.13417493154542862	0.13867167682651424	-0.16242737136711194	0.2787503530354153	0.263554	0.0	0.06857523229987551	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	68	84	left	True	False	0.06766187577502489	-0.131777	-0.15610664667920723	0.19709608621241664	0.10907344703862445	-0.21077267697056318	0.06766187577502489	0.131777	-0.15610664667920723	0.19709608621241664	0.10907344703862445	-0.21077267697056318	0.13412967989649288	0.14043370674729622	-0.1620983873374147	0.2788378158321997	0.263554	0.0	0.06729642273222061	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	69	85	left	True	False	0.06648072773584213	-0.131777	-0.1553806463204339	0.19680932749535873	0.10793581549824702	-0.2060343904848852	0.06648072773584213	0.131777	-0.1553806463204339	0.19680932749535873	0.10793581549824702	-0.2060343904848852	0.13501778678872656	0.14335824924718046	-0.1585864126222289	0.2775132062213447	0.263554	0.0	0.06958254619748842	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	70	86	left	True	False	0.06501441041856586	-0.131777	-0.1598515586381618	0.19551533905820848	0.10537038175969755	-0.2085114180008615	0.06501441041856586	0.131777	-0.1598515586381618	0.19551533905820848	0.10537038175969755	-0.2085114180008615	0.13663020876696955	0.14311092651271415	-0.15884807984217666	0.2750220990474885	0.263554	0.0	0.07251404990047665	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	71	87	left	True	False	0.06890078731157073	-0.131777	-0.1594720578515004	0.19587360921095492	0.11529732066325094	-0.19913352324136155	0.06890078731157073	0.131777	-0.1594720578515004	0.19587360921095492	0.11529732066325094	-0.19913352324136155	0.14056166490910102	0.14446007885014717	-0.16046518642592675	0.2806079992964756	0.263554	0.0	0.0727813724213319	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	72	88	left	True	False	0.06631853760032128	-0.131777	-0.1588706754768232	0.19683339363316807	0.11610116133858174	-0.19071668124740837	0.06631853760032128	0.131777	-0.1588706754768232	0.19683339363316807	0.11610116133858174	-0.19071668124740837	0.1438594883873445	0.1405925440054234	-0.16025021524141866	0.28194304140625787	0.263554	0.0	0.07805264886619297	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	73	89	left	True	False	0.06797481245547898	-0.131777	-0.15962436619560838	0.1976565959718339	0.1210241105618858	-0.18708271904915053	0.06797481245547898	0.131777	-0.15962436619560838	0.1976565959718339	0.1210241105618858	-0.18708271904915053	0.14594187027668276	0.14111287894281968	-0.1632110793044414	0.28544654073702697	0.263554	0.0	0.07860588560569107	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	74	90	left	True	False	0.06919750145349893	-0.131777	-0.1601317191415168	0.1962247970146836	0.1253447450306787	-0.1859899993552197	0.06919750145349893	0.131777	-0.1601317191415168	0.1962247970146836	0.1253447450306787	-0.1859899993552197	0.14560479308413607	0.14053736641057246	-0.1657534015109443	0.2879516908108377	0.263554	0.0	0.07711304394614085	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	75	91	left	True	False	0.060976056295208164	-0.131777	-0.16179491015666275	0.19902924783112577	0.12084026472229238	-0.17928053756183562	0.060976056295208164	0.131777	-0.16179491015666275	0.19902924783112577	0.12084026472229238	-0.17928053756183562	0.1487777506986774	0.13458615915998526	-0.16819527949663732	0.28840928087490186	0.263554	0.0	0.0880794734486669	+x	+y	+x	False	True	False	False	False	False
box004_083_p2	box004	e091_box004_20231003_2_083_p2	E092_C1_WORK	76	92	left	True	False	0.05878924901942053	-0.131777	-0.1575861822754838	0.19809977936328937	0.12258526325123628	-0.17331223835694948	0.05878924901942053	0.131777	-0.1575861822754838	0.19809977936328937	0.12258526325123628	-0.17331223835694948	0.14723161883692984	0.13623883266633738	-0.1615515852575181	0.2904391393577295	0.263554	0.0	0.08864358493703536	+x	+y	+x	False	True	False	False	False	False
