frame,eval_time_s,npz_time_s,ref_contact_left,ref_contact_right,raw_contact_left,raw_contact_right,robot_contact_5cm_left,robot_contact_5cm_right,ref_contact_any,raw_contact_any,sim_contact_any,sim_hand_object_dist_left_m,sim_hand_object_dist_right_m,ref_hand_object_dist_left_m,ref_hand_object_dist_right_m,sim_min_hand_sdf_m,ref_min_hand_sdf_m,object_pos_lag_m,support_proxy_lag_m,contact_miss_reason,phase_shift_suggestion_frames
206,4.12,3.4500069000000058,,,False,False,,,True,False,False,,,,,0.08067454381005229,0.0463929730263673,0.1458085506787578,,raw_or_retarget_questionable,0
207,4.14,3.466673600000006,,,False,False,,,False,False,False,,,,,0.08863905419644597,0.06206347133429807,0.14692940931871842,,raw_or_retarget_questionable,0
208,4.16,3.483340300000006,,,False,False,,,False,False,False,,,,,0.09855225836732734,0.07720143030849363,0.14806595627118696,,raw_or_retarget_questionable,0
209,4.18,3.500007000000006,,,False,False,,,False,False,False,,,,,0.10843426501948755,0.0921927400703278,0.1491567291333395,,raw_or_retarget_questionable,0
210,4.2,3.516673700000006,,,False,False,,,False,False,False,,,,,0.10440720926298236,0.10776066633428988,0.15011919214378866,,raw_or_retarget_questionable,0
211,4.22,3.533340400000006,,,False,False,,,False,False,False,,,,,0.0975311064460565,0.11328713336066626,0.15123246901473003,,raw_or_retarget_questionable,0
212,4.24,3.550007100000006,,,False,False,,,False,False,False,,,,,0.09057250538622202,0.1086360817984166,0.1522929605060177,,raw_or_retarget_questionable,0
213,4.26,3.566673800000006,,,False,False,,,False,False,False,,,,,0.08316629793923808,0.10376568399595293,0.15331526747125218,,raw_or_retarget_questionable,0
214,4.28,3.583340500000006,,,False,False,,,False,False,False,,,,,0.07594690506632434,0.09753682300548477,0.1543442162522064,,raw_or_retarget_questionable,0
215,4.3,3.600007200000006,,,False,False,,,False,False,False,,,,,0.0697539560407407,0.09040704523102344,0.15532500672191787,,raw_or_retarget_questionable,0
216,4.32,3.616673900000006,,,False,False,,,False,False,False,,,,,0.06551521341189431,0.07728460140225851,0.15633973512995247,,raw_or_retarget_questionable,0
217,4.34,3.633340600000006,,,False,False,,,False,False,False,,,,,0.06261814801062576,0.06496309653237037,0.15737619529298283,,raw_or_retarget_questionable,0
218,4.36,3.650007300000006,,,False,False,,,False,False,False,,,,,0.06106815573492114,0.057875909914527346,0.1583855921994361,,raw_or_retarget_questionable,0
219,4.38,3.666674000000006,,,False,False,,,False,False,False,,,,,0.06105662892647651,0.05094904076704759,0.1593367593541317,,raw_or_retarget_questionable,0
220,4.4,3.6833407000000062,,,False,False,,,True,False,False,,,,,0.06135592314549859,0.0451499108391647,0.16020042515278093,,raw_or_retarget_questionable,0
221,4.42,3.7000074000000063,,,False,False,,,True,False,False,,,,,0.06157655611720919,0.03983838713069604,0.16107055958309185,,raw_or_retarget_questionable,0
222,4.44,3.7166741000000063,,,False,False,,,True,False,False,,,,,0.06163216952866951,0.038502222002435194,0.16198044334804487,,raw_or_retarget_questionable,0
223,4.46,3.7333408000000063,,,False,False,,,True,False,False,,,,,0.06149272871787265,0.03724034314645802,0.16287841259427607,,raw_or_retarget_questionable,0
224,4.48,3.7500075000000064,,,False,False,,,True,False,False,,,,,0.061602824030290104,0.03673151194895247,0.16373366184974325,,raw_or_retarget_questionable,0
225,4.5,3.7666742000000064,,,False,False,,,True,False,False,,,,,0.061484821230843145,0.036306771919360215,0.1645888470983484,,raw_or_retarget_questionable,0
226,4.52,3.7833409000000064,,,False,False,,,True,False,False,,,,,0.0619607246610851,0.019451393581936403,0.16535605865301278,,raw_or_retarget_questionable,0
227,4.54,3.8000076000000065,,,False,False,,,True,False,False,,,,,0.06277339888395,0.03321407545695948,0.1661727717980287,,raw_or_retarget_questionable,0
228,4.56,3.8166743000000065,,,False,False,,,True,False,False,,,,,0.06343400927492598,0.03868239161218695,0.16711888617543696,,raw_or_retarget_questionable,0
229,4.58,3.8333410000000065,,,False,False,,,True,False,False,,,,,0.06556105025151521,0.04032198774813006,0.16803528007930682,,raw_or_retarget_questionable,0
230,4.6,3.8500077000000066,,,False,False,,,True,False,False,,,,,0.07082201435720364,0.04221621951612137,0.16884791039819064,,raw_or_retarget_questionable,0
231,4.62,3.8666744000000066,,,False,False,,,True,False,False,,,,,0.08064314745974738,0.044409588726999794,0.16965437078324153,,raw_or_retarget_questionable,0
232,4.64,3.8833411000000067,,,False,False,,,False,False,False,,,,,0.09709525150722581,0.05025678104371917,0.17045092312641863,,raw_or_retarget_questionable,0
233,4.66,3.9000078000000067,,,False,False,,,False,False,False,,,,,0.12072166503774945,0.056256371623424284,0.1712294793084873,,raw_or_retarget_questionable,0
234,4.68,3.9166745000000067,,,False,False,,,False,False,False,,,,,0.15240233796885666,0.06243128668427017,0.17199122456727733,,raw_or_retarget_questionable,0
235,4.7,3.9333412000000068,,,False,False,,,False,False,False,,,,,0.19123746625295773,0.06889471281000298,0.17273723047130424,,raw_or_retarget_questionable,0
236,4.72,3.950007900000007,,,False,False,,,False,False,False,,,,,0.2344581858958535,0.07781261147078872,0.17346385988001742,,raw_or_retarget_questionable,0
237,4.74,3.966674600000007,,,False,False,,,False,False,False,,,,,0.2790432671866226,0.0864205119397789,0.17417932924700272,,raw_or_retarget_questionable,0
238,4.76,3.983341300000007,,,False,False,,,False,False,False,,,,,0.32098829937946355,0.08940160367977773,0.17489429621890742,,raw_or_retarget_questionable,0
239,4.78,4.0000080000000064,,,False,False,,,False,False,False,,,,,0.3562088638802113,0.09221133688549182,0.17560472838220728,,raw_or_retarget_questionable,0
240,4.8,4.0166747000000065,,,False,False,,,False,False,False,,,,,0.3836212706346234,0.08936808997711371,0.17658372921541254,,raw_or_retarget_questionable,0
241,4.82,4.0333414000000065,,,False,False,,,False,False,False,,,,,0.40378658486991054,0.08644375309828506,0.1776402055550526,,raw_or_retarget_questionable,0
242,4.84,4.0500081000000066,,,False,False,,,False,False,False,,,,,0.4177874641865685,0.07950458127232657,0.1781795309285218,,raw_or_retarget_questionable,0
243,4.86,4.066674800000007,,,False,False,,,False,False,False,,,,,0.42680383342060596,0.072850008877202,0.1785817251836674,,raw_or_retarget_questionable,0
244,4.88,4.083341500000007,,,False,False,,,False,False,False,,,,,0.43262241949591956,0.07433490385568592,0.1791669627860259,,raw_or_retarget_questionable,0
245,4.9,4.100008200000007,,,False,False,,,False,False,False,,,,,0.4367142627671838,0.07580446074580977,0.1797398843562573,,raw_or_retarget_questionable,0
246,4.92,4.116674900000007,,,False,False,,,False,False,False,,,,,0.4410038735250806,0.07763330415547637,0.18027326284509088,,raw_or_retarget_questionable,0
247,4.94,4.133341600000007,,,False,False,,,False,False,False,,,,,0.4457550745071191,0.07946347344273536,0.18079875340134358,,raw_or_retarget_questionable,0
