variant,kind,frame,eval_time_s,leg_box_sdf_min_m,leg_box_sdf_arg,hand_box_sdf_min_m,hand_box_sdf_arg,leg_object_contact_count,hand_object_contact_count,object_floor_contact_count,leg_object_contact_min_dist_m,hand_object_contact_min_dist_m,object_bottom_proxy_m,object_z_m
E081_box023_p2_legobj,sim,166,3.32,0.23059047201023672,lf3,0.06199934492396149,rh,0,0,1,,,-0.009228223578780642,0.16737177642121936
E081_box023_p2_legobj,sim,167,3.34,0.22865187444077992,lf3,0.08531443376957874,rh,0,0,2,,,-0.011125790484546066,0.16547420951545394
E081_box023_p2_legobj,sim,168,3.36,0.2159824430150235,rf2,0.10963523939380566,rh,0,0,2,,,-0.012871411017309209,0.1637285889826908
E081_box023_p2_legobj,sim,169,3.38,0.1991296267542812,rf2,0.1347426592200467,rh,0,0,2,,,-0.014516670290293882,0.16208332970970613
E081_box023_p2_legobj,sim,170,3.4,0.18200152054056415,rf2,0.16146702012310965,rh,0,0,2,,,-0.016104639226431433,0.16049536077356857
E081_box023_p2_legobj,sim,171,3.42,0.1653922249857274,rf2,0.18916327896694152,rh,0,0,2,,,-0.017664489756334112,0.1589355102436659
E081_box023_p2_legobj,sim,172,3.44,0.14992888317666905,rf2,0.21652923252261447,rh,0,0,2,,,-0.019213760366516314,0.1573862396334837
E081_box023_p2_legobj,sim,173,3.46,0.13646632113132331,rf2,0.24247900361640312,rh,0,0,3,,,-0.02076514822580597,0.15583485177419404
E081_box023_p2_legobj,sim,174,3.48,0.12634156044684394,rf2,0.2653135979181212,rh,0,0,2,,,-0.021013164612101315,0.1555868353878987
E081_box023_p2_legobj,sim,175,3.5,0.11967280704121006,rf2,0.2859098676396475,rh,0,0,3,,,-0.0215556781182987,0.1550443218817013
E081_box023_p2_legobj,sim,176,3.52,0.11580681537095015,rf2,0.3030288497701888,rh,0,0,3,,,-0.02141908913151533,0.15518091086848468
E081_box023_p2_legobj,sim,177,3.54,0.11587490998923217,rf2,0.3177949463057802,rh,0,0,3,,,-0.021145295317324453,0.15545470468267555
E081_box023_p2_legobj,sim,178,3.56,0.11795489065636877,rf2,0.3305756131824637,rh,0,0,3,,,-0.020890609296679102,0.1557093907033209
E081_box023_p2_legobj,sim,179,3.58,0.12183009657345462,rf2,0.3420277786295002,rh,0,0,3,,,-0.020689331338980405,0.1559106686610196
E081_box023_p2_legobj,sim,180,3.6,0.12660456361674488,rf2,0.3535739126157934,rh,0,0,4,,,-0.020539836907692677,0.15606016309230733
E081_box023_p2_legobj,sim,181,3.62,0.1323311221202864,rf2,0.36522594315048956,rh,0,0,4,,,-0.02040336886962571,0.1561966311303743
E081_box023_p2_legobj,sim,182,3.64,0.13884932584259485,rf2,0.37737737089152895,rh,0,0,4,,,-0.02029709951612091,0.1563029004838791
E081_box023_p2_legobj,sim,183,3.66,0.14674859373430582,rf2,0.3896653554295966,rh,0,0,4,,,-0.020223674497721528,0.15637632550227848
E081_box023_p2_legobj,sim,184,3.68,0.15679157654368245,rf2,0.4014969364052595,rh,0,0,4,,,-0.020178720969419056,0.15642127903058095
E081_box023_p2_legobj,sim,185,3.7,0.16843710383719407,rf2,0.4120142242718828,rh,0,0,4,,,-0.020151490400558802,0.1564485095994412
E081_box023_p2_legobj,sim,186,3.72,0.18024906061508703,rf2,0.4201834132703138,rh,0,0,4,,,-0.02013423651964827,0.15646576348035174
E081_box023_p2_legobj,sim,187,3.74,0.1921292480450524,rf2,0.42544170586000907,rh,0,0,4,,,-0.020123020814867415,0.1564769791851326
E081_box023_p2_legobj,sim,188,3.76,0.2038494006258153,rf2,0.4271136567636286,rh,0,0,4,,,-0.02011585022881543,0.15648414977118458
E081_box023_p2_legobj,sim,189,3.78,0.2153736394863668,rf2,0.4260853475772782,rh,0,0,4,,,-0.02011155630709288,0.15648844369290713
E081_box023_p2_legobj,sim,190,3.8,0.22656355483736748,rf2,0.4232493544275129,rh,0,0,4,,,-0.020109214333220854,0.15649078566677915
E081_box023_p2_legobj,sim,191,3.82,0.23724694474774247,rf2,0.41958939613614776,rh,0,0,4,,,-0.0201080085928807,0.1564919914071193
E081_box023_p2_legobj,sim,192,3.84,0.24049155871969724,rf2,0.418422631856523,rh,0,0,4,,,-0.020107274233523986,0.15649272576647602
E081_box023_p2_legobj,sim,193,3.86,0.24085688179606662,rf2,0.4199277043780548,rh,0,0,4,,,-0.02010657035299404,0.15649342964700597
E081_box023_p2_legobj,sim,194,3.88,0.2417762687513275,rf2,0.4230324381076757,rh,0,0,4,,,-0.020105804195775262,0.15649419580422474
E081_box023_p2_legobj,sim,195,3.9,0.24339818542639147,rf2,0.42749449414620716,rh,0,0,4,,,-0.02010503202673622,0.1564949679732638
E081_box023_p2_legobj,sim,196,3.92,0.24512709814608818,rf2,0.4327411024999015,rh,0,0,4,,,-0.020104470502452176,0.15649552949754783
E081_box023_p2_legobj,sim,197,3.94,0.2469763070108359,rf2,0.43760230577165204,rh,0,0,4,,,-0.020103970419563327,0.15649602958043668
E081_box023_p2_legobj,sim,198,3.96,0.24824953108785147,rf2,0.44130371440496075,rh,0,0,4,,,-0.020103669469548197,0.1564963305304518
E081_box023_p2_legobj,sim,199,3.98,0.2491664738785757,rf2,0.44274986777459746,rh,0,0,4,,,-0.020103560189285774,0.15649643981071423
E081_box023_p2_legobj,sim,200,4.0,0.2497413389358895,rf2,0.4413753272426795,rh,0,0,4,,,-0.020103611244203956,0.15649638875579605
E081_box023_p2_legobj,sim,201,4.02,0.24973115522968958,rf2,0.43707398192966224,rh,0,0,4,,,-0.020103788901160158,0.15649621109883985
E081_box023_p2_legobj,sim,202,4.04,0.24913899080516466,rf2,0.4304978717349167,rh,0,0,4,,,-0.020104055857619263,0.15649594414238074
E081_box023_p2_legobj,sim,203,4.06,0.2482700189059801,rf2,0.42276456383848043,rh,0,0,4,,,-0.020104370275098232,0.15649562972490177
E081_box023_p2_legobj,sim,204,4.08,0.24864228312324876,rf2,0.41625106116824234,rh,0,0,4,,,-0.020104671628447063,0.15649532837155294
E081_box023_p2_legobj,sim,205,4.1,0.25027701707138783,rf2,0.41063475215064915,rh,0,0,4,,,-0.02010494436307625,0.15649505563692376
E081_box023_p2_legobj,sim,206,4.12,0.2524261346060919,rf2,0.405827093003547,rh,0,0,4,,,-0.020105182130197047,0.15649481786980296
E081_box023_p2_legobj,sim,207,4.14,0.2545086882838328,rf2,0.4019891577756365,rh,0,0,4,,,-0.020105380549093832,0.15649461945090617
E081_box023_p2_legobj,sim,208,4.16,0.2560896620894294,rf2,0.39956841613750094,rh,0,0,4,,,-0.0201055397114549,0.1564944602885451
E081_box023_p2_legobj,sim,209,4.18,0.2566480121436195,rf2,0.3980560545574406,rh,0,0,4,,,-0.020105655998416183,0.15649434400158382
E081_box023_p2_legobj,sim,210,4.2,0.25530025762622716,rf2,0.3978725786755875,rh,0,0,4,,,-0.020105729438122194,0.1564942705618778
E081_box023_p2_legobj,sim,211,4.22,0.252416129387026,rf2,0.39854223908638214,rh,0,0,4,,,-0.020105770456667255,0.15649422954333275
E081_box023_p2_legobj,sim,212,4.24,0.2494591296547377,rf2,0.3997614636513124,rh,0,0,4,,,-0.020105799525414553,0.15649420047458545
E081_box023_p2_legobj,sim,213,4.26,0.24652914342616028,rf2,0.40134306061868324,rh,0,0,4,,,-0.02010582225944549,0.15649417774055452
E081_box023_p2_legobj,sim,214,4.28,0.2443119069033035,rf2,0.4027079276764195,rh,0,0,4,,,-0.020105848062009934,0.15649415193799007
E081_box023_p2_legobj,sim,215,4.3,0.24236754297640523,rf2,0.40426821097399823,rh,0,0,4,,,-0.020105872185638723,0.15649412781436128
E081_box023_p2_legobj,sim,216,4.32,0.24249359977019402,rf2,0.4080450516553531,rh,0,0,4,,,-0.02010590581827798,0.15649409418172203
E081_box023_p2_legobj,sim,217,4.34,0.2426479344350438,rf2,0.40856948476236526,lh,0,0,4,,,-0.020105946991854834,0.15649405300814517
E081_box023_p2_legobj,sim,218,4.36,0.24266785440066227,rf2,0.36947847031007075,lh,0,0,4,,,-0.020105974275705485,0.15649402572429452
E081_box023_p2_legobj,sim,219,4.38,0.24202977430174458,rf2,0.3444600335528823,lh,0,0,4,,,-0.020105991408526785,0.15649400859147322
E081_box023_p2_legobj,sim,220,4.4,0.24075903344627161,rf2,0.33647305531871374,lh,0,0,4,,,-0.020106006770724105,0.1564939932292759
E081_box023_p2_legobj,sim,221,4.42,0.23805635055079,rf2,0.34395929605662284,lh,0,0,4,,,-0.020106013004736606,0.1564939869952634
E081_box023_p2_legobj,sim,222,4.44,0.23393638828034158,rf2,0.3613553628525459,lh,0,0,4,,,-0.02010617711730278,0.15649382288269723
E081_box023_p2_legobj,sim,223,4.46,0.22824119378542032,rf2,0.3824838470576601,lh,0,0,4,,,-0.020106376006782417,0.1564936239932176
E081_box023_p2_legobj,sim,224,4.48,0.22104504408252057,rf2,0.40235568021718887,lh,0,0,4,,,-0.0201070382325155,0.1564929617674845
E081_box023_p2_legobj,sim,225,4.5,0.22040014791678988,rf2,0.4186308639895272,lh,0,0,4,,,-0.020107751282790937,0.15649224871720907
E081_box023_p2_legobj,sim,226,4.52,0.22065660203909213,rf2,0.426513277658046,rh,0,0,4,,,-0.020108415242983485,0.15649158475701652
E081_box023_p2_legobj,sim,227,4.54,0.2208469873238034,rf2,0.4238194537498768,rh,0,0,4,,,-0.020109015440589018,0.156490984559411
E081_box023_p2_legobj,sim,228,4.56,0.22076362930229412,rf2,0.41967970717907954,rh,0,0,4,,,-0.020099286308869063,0.15650071369113094
E081_box023_p2_legobj,sim,229,4.58,0.2196831420103467,rf2,0.4143989303515945,rh,0,0,4,,,-0.020089491192113174,0.15651050880788683
E081_box023_p2_legobj,sim,230,4.6,0.2204467002990498,rf2,0.4091634171684548,rh,0,0,4,,,-0.02008191881585894,0.15651808118414107
E081_box023_p2_legobj,sim,231,4.62,0.2229264046753948,rf2,0.403776207688985,rh,0,0,4,,,-0.020076565871706864,0.15652343412829314
E081_box023_p2_legobj,sim,232,4.64,0.22717676304172776,rf2,0.39814673895807234,rh,0,0,4,,,-0.020072913218892457,0.15652708678110755
E081_box023_p2_legobj,sim,233,4.66,0.23250829496504247,rf2,0.3904941280845157,lh,0,0,4,,,-0.020070458477462083,0.15652954152253792
E081_box023_p2_legobj,sim,234,4.68,0.2382535201597666,rf2,0.37874766050246994,lh,0,0,4,,,-0.020068825721322348,0.15653117427867766
E081_box023_p2_legobj,sim,235,4.7,0.24386913995715537,rf2,0.36744767757335933,lh,0,0,4,,,-0.020067737663388235,0.15653226233661177
E081_box023_p2_legobj,sim,236,4.72,0.24823175137079723,rf2,0.35703321430961715,lh,0,0,4,,,-0.02006700360002492,0.1565329963999751
E081_box023_p2_legobj,sim,237,4.74,0.2511869547838289,rf2,0.3474372727032575,lh,0,0,4,,,-0.020066509090713752,0.15653349090928625
E081_box023_p2_legobj,sim,238,4.76,0.2527287388197331,rf2,0.3391819956933883,lh,0,0,4,,,-0.020066176849493994,0.156533823150506
E081_box023_p2_legobj,sim,239,4.78,0.25306161123270243,rf2,0.33214032089922874,lh,0,0,4,,,-0.02006594355774713,0.15653405644225288
E081_box023_p2_legobj,sim,240,4.8,0.25276740380751894,rf2,0.32661208300903827,lh,0,0,4,,,-0.02006645740591695,0.15653354259408306
E081_box023_p2_legobj,sim,241,4.82,0.25182857336953274,rf2,0.32239481948759385,lh,0,0,4,,,-0.020067020040960115,0.1565329799590399
E081_box023_p2_legobj,sim,242,4.84,0.2505858120158375,rf2,0.31991015767144115,lh,0,0,4,,,-0.020077263913791554,0.15652273608620845
E081_box023_p2_legobj,sim,243,4.86,0.2488301203737075,rf2,0.31891402377236483,lh,0,0,4,,,-0.020087330232189782,0.15651266976781023
E081_box023_p2_legobj,sim,244,4.88,0.24713762678849593,rf2,0.3192414357737339,lh,0,0,4,,,-0.020095024155339314,0.1565049758446607
E081_box023_p2_legobj,sim,245,4.9,0.24507455549560586,rf2,0.32087605666634006,lh,0,0,4,,,-0.020100406130774046,0.15649959386922596
E081_box023_p2_legobj,sim,246,4.92,0.2427836464057226,rf2,0.3234720465435927,lh,0,0,4,,,-0.020104039394951534,0.15649596060504847
E081_box023_p2_legobj,sim,247,4.94,0.24005468037387656,rf2,0.3270622156126499,lh,0,0,4,,,-0.02010646590889789,0.15649353409110212
E081_box023_p2_legobj,sim,248,4.96,0.23744676113148194,rf2,0.33119042438266494,lh,0,0,4,,,-0.02010809081722842,0.1564919091827716
E081_box023_p2_legobj,sim,249,4.98,0.23491188752733697,rf2,0.33581361161960505,lh,0,0,4,,,-0.020109189742164718,0.1564908102578353
E081_box023_p2_legobj,sim,250,5.0,0.23219308156005816,rf2,0.34049193834314573,lh,0,0,4,,,-0.02010993485590698,0.15649006514409303
E081_box023_p2_legobj,sim,251,5.02,0.2293054404757596,rf2,0.3452367610859745,lh,0,0,4,,,-0.02011043788312139,0.15648956211687862
E081_box023_p2_legobj,sim,252,5.04,0.22695057650654832,rf2,0.34963500717656537,lh,0,0,4,,,-0.02011079287057957,0.15648920712942044
E081_box023_p2_legobj,sim,253,5.06,0.22498352283643194,rf2,0.35377409925081993,lh,0,0,4,,,-0.02011105278842168,0.15648894721157833
E081_box023_p2_legobj,sim,254,5.08,0.22474514594932554,rf2,0.3568660904765867,lh,0,0,4,,,-0.020111228993898278,0.15648877100610173
E081_box023_p2_legobj,sim,255,5.1,0.2257947798732991,rf2,0.3593534605077338,lh,0,0,4,,,-0.020111341986516984,0.15648865801348302
E081_box023_p2_legobj,sim,256,5.12,0.22620678179116874,rf2,0.3617945739878542,lh,0,0,4,,,-0.020111425076378142,0.15648857492362186
E081_box023_p2_legobj,sim,257,5.14,0.22627399035114415,rf2,0.36450625779990375,lh,0,0,4,,,-0.020111487575043413,0.1564885124249566
E081_box023_p2_legobj,sim,258,5.16,0.22594970588483865,rf2,0.36755124860796456,lh,0,0,4,,,-0.020111523973191908,0.1564884760268081
E081_box023_p2_legobj,sim,259,5.18,0.22549505726609056,rf2,0.37091088669414973,lh,0,0,4,,,-0.020111545458769642,0.15648845454123037
E081_box023_p2_legobj,sim,260,5.2,0.22547894451807,rf2,0.37392677166725197,lh,0,0,4,,,-0.02011158007222194,0.15648841992777807
E081_box023_p2_legobj,sim,261,5.22,0.22568597889276873,rf2,0.3767945261199962,lh,0,0,4,,,-0.020111638162027018,0.156488361837973
E081_box023_p2_legobj,sim,262,5.24,0.22640791897166412,rf2,0.3789977274301021,lh,0,0,4,,,-0.02011168619249107,0.15648831380750894
E081_box023_p2_legobj,sim,263,5.26,0.2273480510623524,rf2,0.3803700119747793,lh,0,0,4,,,-0.02011171753976046,0.15648828246023955
E081_box023_p2_legobj,sim,264,5.28,0.2287210939954728,rf2,0.38122312214640897,lh,0,0,4,,,-0.02011174050662448,0.15648825949337553
E081_box023_p2_legobj,sim,265,5.3,0.23001211867629973,rf2,0.3814715261735347,lh,0,0,4,,,-0.020111747721449996,0.15648825227855
E081_box023_p2_legobj,sim,266,5.32,0.23204756647088898,rf2,0.3817616416958519,lh,0,0,4,,,-0.02011178110033618,0.15648821889966383
E081_box023_p2_legobj,sim,267,5.34,0.23431144524424455,rf2,0.3820421593099948,lh,0,0,4,,,-0.0201118398038152,0.1564881601961848
E081_box023_p2_legobj,sim,268,5.36,0.2368390623910854,rf2,0.38210130566721995,lh,0,0,4,,,-0.02011185361434989,0.15648814638565012
E081_box023_p2_legobj,sim,269,5.38,0.23903704301631945,rf2,0.381819032443977,lh,0,0,4,,,-0.020111820669628022,0.15648817933037198
E081_box023_p2_legobj,sim,270,5.4,0.2409253290267451,rf2,0.3812306355838345,lh,0,0,4,,,-0.020111793113154447,0.15648820688684556
E081_box023_p2_legobj,sim,271,5.42,0.24238354030920672,rf2,0.3802922125930845,lh,0,0,4,,,-0.02011174601523419,0.15648825398476582
E081_box023_p2_legobj,ref,0,0.0,0.17977874465313468,rf2,0.29583405724455775,rh,0,0,4,,,-0.03633508655865378,0.14026491344134623
E081_box023_p2_legobj,ref,1,0.02,0.17982673616048114,rf2,0.29451518747230115,rh,0,0,4,,,-0.03633863303531462,0.14026136696468539
E081_box023_p2_legobj,ref,2,0.04,0.17989441750163157,rf2,0.2932216046731057,rh,0,0,4,,,-0.03634216461256154,0.14025783538743847
E081_box023_p2_legobj,ref,3,0.06,0.17940004774292292,rf2,0.2955707689391813,rh,0,0,4,,,-0.036347603534512385,0.14025239646548762
E081_box023_p2_legobj,ref,4,0.08,0.17890643134868364,rf2,0.2980184796914178,rh,0,0,4,,,-0.03635305736117592,0.1402469426388241
E081_box023_p2_legobj,ref,5,0.1,0.17938989605422442,rf2,0.2999133859936206,rh,0,0,4,,,-0.03633821580497959,0.14026178419502042
E081_box023_p2_legobj,ref,6,0.12,0.1799100417198309,rf2,0.3018128495779197,rh,0,0,4,,,-0.0363230613227655,0.1402769386772345
E081_box023_p2_legobj,ref,7,0.14,0.1804255567171135,rf2,0.3029681252715988,rh,0,0,4,,,-0.036327680683173824,0.14027231931682618
E081_box023_p2_legobj,ref,8,0.16,0.18092787074282032,rf2,0.30418635461567245,rh,0,0,4,,,-0.036332761977644124,0.14026723802235588
E081_box023_p2_legobj,ref,9,0.18,0.1814425185164452,rf2,0.30538134493049207,rh,0,0,4,,,-0.03633773896604103,0.14026226103395897
E081_box023_p2_legobj,ref,10,0.2,0.18191670580245042,rf2,0.30652877947259516,rh,0,0,4,,,-0.036342715955126476,0.14025728404487353
E081_box023_p2_legobj,ref,11,0.22,0.1814960109904908,rf2,0.30718044553140655,rh,0,0,4,,,-0.03635050926243971,0.1402494907375603
E081_box023_p2_legobj,ref,12,0.24,0.18099415938213728,rf2,0.30778347920066,rh,0,0,4,,,-0.03635840687640904,0.14024159312359097
E081_box023_p2_legobj,ref,13,0.26,0.18151947970989998,rf2,0.30636835313185407,rh,0,0,4,,,-0.03635968837656131,0.1402403116234387
E081_box023_p2_legobj,ref,14,0.28,0.18208167216903084,rf2,0.30494080629903636,rh,0,0,4,,,-0.03636067185576253,0.14023932814423748
E081_box023_p2_legobj,ref,15,0.3,0.18273132531757366,rf2,0.30220271694599343,rh,0,0,4,,,-0.036360388731987464,0.14023961126801254
E081_box023_p2_legobj,ref,16,0.32,0.18325176573219723,rf2,0.2989156609667974,rh,0,0,4,,,-0.03636003110421035,0.14023996889578966
E081_box023_p2_legobj,ref,17,0.34,0.18364185416527742,rf2,0.2912967081813999,rh,0,0,4,,,-0.03633185300850483,0.14026814699149517
E081_box023_p2_legobj,ref,18,0.36,0.18402782096641132,rf2,0.2832265399225519,rh,0,0,4,,,-0.03630193147646216,0.14029806852353785
E081_box023_p2_legobj,ref,19,0.38,0.1848652894203844,rf2,0.27624162191161955,rh,0,0,4,,,-0.03625776443617704,0.14034223556382297
E081_box023_p2_legobj,ref,20,0.4,0.18575515710032173,rf2,0.2695928817693882,rh,0,0,4,,,-0.03621259901697857,0.14038740098302144
E081_box023_p2_legobj,ref,21,0.42,0.18573004297459625,rf2,0.2509148902699872,rh,0,0,4,,,-0.03621385071496508,0.14038614928503493
E081_box023_p2_legobj,ref,22,0.44,0.1855084008629043,rf2,0.23113463785238714,rh,0,0,4,,,-0.036218827703762446,0.14038117229623756
E081_box023_p2_legobj,ref,23,0.46,0.18613167680578666,rf2,0.21013286864746678,rh,0,0,4,,,-0.0362309125416464,0.1403690874583536
E081_box023_p2_legobj,ref,24,0.48,0.18661383601048911,rf2,0.18882056236882216,rh,0,0,4,,,-0.0362436381333138,0.1403563618666862
E081_box023_p2_legobj,ref,25,0.5,0.1870618397735758,rf2,0.1622776816010973,rh,0,0,4,,,-0.036217888928692404,0.1403821110713076
E081_box023_p2_legobj,ref,26,0.52,0.187222618677822,rf2,0.13566482438675614,rh,0,0,4,,,-0.03618838462548424,0.14041161537451577
E081_box023_p2_legobj,ref,27,0.54,0.18805659553603918,rf2,0.10243408323635465,rh,0,0,4,,,-0.03617230627420473,0.14042769372579528
E081_box023_p2_legobj,ref,28,0.56,0.1884037991707289,rf2,0.07024900386319495,rh,0,0,4,,,-0.03615765843925675,0.14044234156074326
E081_box023_p2_legobj,ref,29,0.58,0.1887007706312522,rf2,0.04342517325840005,rh,0,0,4,,,-0.0361412373561473,0.1404587626438527
E081_box023_p2_legobj,ref,30,0.6,0.18870864439293453,rf2,0.020450826604742678,rh,0,0,4,,,-0.03612462255493418,0.14047537744506583
E081_box023_p2_legobj,ref,31,0.62,0.184919175826069,lf3,0.002277336761696447,rh,0,0,4,,,-0.036140462492434355,0.14045953750756565
E081_box023_p2_legobj,ref,32,0.64,0.17639025078404477,lf3,-0.009972780194011863,rh,0,1,4,,-0.009972780194011863,-0.036160370451211926,0.14043962954878808
E081_box023_p2_legobj,ref,33,0.66,0.16666904817984854,lf3,-0.018007138815640575,rh,0,1,4,,-0.018007138815640575,-0.03635724458654421,0.1402427554134558
E081_box023_p2_legobj,ref,34,0.68,0.15689761282514866,lf3,-0.022597213165588114,rh,0,1,4,,-0.022597213165588114,-0.03657793077092153,0.14002206922907848
E081_box023_p2_legobj,ref,35,0.7,0.15460596377738092,lf3,-0.024085120460877754,rh,0,1,4,,-0.024085120460877754,-0.036460524530720795,0.1401394754692792
E081_box023_p2_legobj,ref,36,0.72,0.15336713778259195,lf3,-0.02394472128089982,rh,0,1,4,,-0.02394472128089982,-0.036294391488912225,0.14030560851108778
E081_box023_p2_legobj,ref,37,0.74,0.16223681212318034,lf3,-0.024507820239839925,rh,0,1,4,,-0.024507820239839925,-0.03627224836361903,0.14032775163638098
E081_box023_p2_legobj,ref,38,0.76,0.17275937792847515,lf3,-0.02516493040947164,rh,0,1,4,,-0.02516493040947164,-0.03627224836361903,0.14032775163638098
E081_box023_p2_legobj,ref,39,0.78,0.1804127416899027,lf3,-0.025240383671892117,rh,0,1,4,,-0.025240383671892117,-0.03627224836361903,0.14032775163638098
E081_box023_p2_legobj,ref,40,0.8,0.18747724781198596,lf3,-0.025293041891437787,rh,0,1,4,,-0.025293041891437787,-0.03627224836361903,0.14032775163638098
E081_box023_p2_legobj,ref,41,0.82,0.18901006466028988,lf3,-0.025319791445915188,rh,0,1,4,,-0.025319791445915188,-0.03628464612966664,0.14031535387033336
E081_box023_p2_legobj,ref,42,0.84,0.18953741887201767,lf3,-0.02551694924443544,rh,0,1,4,,-0.02551694924443544,-0.0362992194653346,0.1403007805346654
E081_box023_p2_legobj,ref,43,0.86,0.19007691305877653,lf3,-0.025255411608035724,rh,0,1,4,,-0.025255411608035724,-0.03592072997136794,0.14067927002863206
E081_box023_p2_legobj,ref,44,0.88,0.19060365223249634,lf3,-0.024940361802525665,rh,0,1,4,,-0.024940361802525665,-0.035469835736425315,0.1411301642635747
E081_box023_p2_legobj,ref,45,0.9,0.19063307826994993,lf3,-0.0248772007082768,rh,0,1,4,,-0.0248772007082768,-0.03336465929431509,0.14323534070568492
E081_box023_p2_legobj,ref,46,0.92,0.19057148764447,lf3,-0.025017699659934403,rh,0,1,4,,-0.025017699659934403,-0.030937394403015572,0.14566260559698443
E081_box023_p2_legobj,ref,47,0.94,0.18558441592580968,lf3,-0.0248143937299712,rh,0,1,3,,-0.0248143937299712,-0.024422829991398692,0.15217717000860131
E081_box023_p2_legobj,ref,48,0.96,0.1796130260240737,lf3,-0.024282367852411654,rh,0,1,2,,-0.024282367852411654,-0.01706892856062417,0.15953107143937584
E081_box023_p2_legobj,ref,49,0.98,0.17574778317319065,lf3,-0.0247719381842149,rh,0,1,1,,-0.0247719381842149,-0.010100251770559898,0.1664997482294401
E081_box023_p2_legobj,ref,50,1.0,0.17265966590810214,lf3,-0.025564644697879294,rh,0,1,0,,-0.025564644697879294,-0.003214870856109109,0.1733851291438909
E081_box023_p2_legobj,ref,51,1.02,0.1629049964264985,lf3,-0.02407660457316589,rh,0,1,0,,-0.02407660457316589,0.014775508131360277,0.19137550813136028
E081_box023_p2_legobj,ref,52,1.04,0.15597859720520812,lf3,-0.022116230381209065,rh,0,1,0,,-0.022116230381209065,0.03528983508719252,0.21188983508719253
E081_box023_p2_legobj,ref,53,1.06,0.15835704025928912,lf3,-0.02234213001350134,rh,0,1,0,,-0.02234213001350134,0.04981010340341244,0.22641010340341244
E081_box023_p2_legobj,ref,54,1.08,0.16324814004040158,lf3,-0.023456207136954385,rh,0,1,0,,-0.023456207136954385,0.0629005204163176,0.2395005204163176
E081_box023_p2_legobj,ref,55,1.1,0.1744288981996527,lf3,-0.024431766240897032,rh,0,1,0,,-0.024431766240897032,0.08546844843966303,0.26206844843966304
E081_box023_p2_legobj,ref,56,1.12,0.18947450410278022,lf3,-0.025575102521107854,rh,0,1,0,,-0.025575102521107854,0.1104057816468719,0.2870057816468719
E081_box023_p2_legobj,ref,57,1.14,0.1951029739642529,left_shin_collision,-0.024137247768193384,rh,0,1,0,,-0.024137247768193384,0.13961063409072547,0.3162106340907255
E081_box023_p2_legobj,ref,58,1.16,0.19363218731338827,left_shin_collision,-0.02242564417486935,rh,0,1,0,,-0.02242564417486935,0.16993234694353906,0.34653234694353907
E081_box023_p2_legobj,ref,59,1.18,0.20229792237298078,left_shin_collision,-0.021924697926713407,rh,0,1,0,,-0.021924697926713407,0.19036051957526864,0.36696051957526865
E081_box023_p2_legobj,ref,60,1.2,0.2129142287359403,left_shin_collision,-0.021662610649245365,rh,0,1,0,,-0.021662610649245365,0.20808188428485666,0.38468188428485667
E081_box023_p2_legobj,ref,61,1.22,0.22037822226471138,left_shin_collision,-0.02196264852926165,rh,0,1,0,,-0.02196264852926165,0.2200015147066404,0.3966015147066404
E081_box023_p2_legobj,ref,62,1.24,0.22665367353335003,left_shin_collision,-0.022206589968851068,rh,0,1,0,,-0.022206589968851068,0.2302635009040058,0.4068635009040058
E081_box023_p2_legobj,ref,63,1.26,0.2266908815052971,left_shin_collision,-0.019543974971755126,rh,0,1,0,,-0.019543974971755126,0.2538493941908956,0.43044939419089556
E081_box023_p2_legobj,ref,64,1.28,0.2229892766207267,left_thigh_collision,-0.015324436069103095,rh,0,1,0,,-0.015324436069103095,0.28140697797756886,0.45800697797756884
E081_box023_p2_legobj,ref,65,1.3,0.21861208671494053,left_thigh_collision,-0.014244778071339545,rh,0,1,0,,-0.014244778071339545,0.299850073410002,0.476450073410002
E081_box023_p2_legobj,ref,66,1.32,0.21618665537861959,left_thigh_collision,-0.013986517356185488,rh,0,1,0,,-0.013986517356185488,0.31546144225792594,0.492061442257926
E081_box023_p2_legobj,ref,67,1.34,0.21098285478440176,left_thigh_collision,-0.013622764980403865,rh,0,1,0,,-0.013622764980403865,0.3291362962962471,0.5057362962962471
E081_box023_p2_legobj,ref,68,1.36,0.20536258053332185,left_thigh_collision,-0.013011291951277468,rh,0,1,0,,-0.013011291951277468,0.34218439528492395,0.5187843952849239
E081_box023_p2_legobj,ref,69,1.38,0.20044671590622543,left_thigh_collision,-0.011396090910497994,rh,0,1,0,,-0.011396090910497994,0.3545696472207571,0.5311696472207571
E081_box023_p2_legobj,ref,70,1.4,0.19652057617417906,left_thigh_collision,-0.009558676732831964,rh,0,1,0,,-0.009558676732831936,0.36673178705682563,0.5433317870568256
E081_box023_p2_legobj,ref,71,1.42,0.19675708151515742,left_thigh_collision,-0.009071084016221101,rh,0,1,0,,-0.009071084016221101,0.37645516539510926,0.5530551653951092
E081_box023_p2_legobj,ref,72,1.44,0.19835571767772142,left_thigh_collision,-0.008952386445607766,rh,0,1,0,,-0.008952386445607766,0.38532500254290714,0.5619250025429071
E081_box023_p2_legobj,ref,73,1.46,0.1989250440187158,left_thigh_collision,-0.008581838630912733,rh,0,1,0,,-0.008581838630912733,0.3935970509188369,0.5701970509188369
